country,substation_id,name,lat,lon,region,verdict,attributed_to,km_outside_own
germany,11000174281,Substation 11000174281,47.942652,12.940852,Unknown,state,austria,0.402
germany,11000174289,Substation 11000174289,47.948187,12.940031,Unknown,state,austria,0.694
germany,11000174295,Substation 11000174295,47.946134,12.939885,Unknown,state,austria,0.497
germany,11000174335,Substation 11000174335,47.951051,12.938443,Unknown,state,austria,0.938
germany,11000174358,Substation 11000174358,47.941565,12.93336,Bayern,state,austria,0.031
germany,11000174368,Endach,47.570558,12.154287,Unknown,state,austria,4.234
germany,11000174370,Vöere,47.596321,12.182593,Unknown,state,austria,0.632
germany,11000174380,Kaiserlift Tal,47.579107,12.17748,Unknown,state,austria,2.427
germany,11000174396,Pirlo,47.594714,12.181249,Unknown,state,austria,0.76
germany,11000174559,Substation 11000174559,47.447715,10.00916,Unknown,state,austria,3.82
germany,11000174623,Braunau Sdlg. Haiden,48.249729,13.038036,Unknown,state,austria,1.346
germany,11000174625,Substation 11000174625,48.047268,12.855382,Unknown,state,austria,3.157
germany,11000174768,Substation 11000174768,47.565344,8.375536,Unknown,state,switzerland,0.222
germany,11000174787,Substation 11000174787,48.672889,7.813104,Unknown,state,france,4.569
germany,11000174792,Substation 11000174792,48.665976,7.811831,Unknown,state,france,4.149
germany,11000174824,Substation 11000174824,48.664557,7.816785,Unknown,state,france,3.635
germany,11000174825,Substation 11000174825,48.664213,7.816519,Unknown,state,france,3.631
germany,11000175089,Substation 11000175089,47.542853,7.650854,Unknown,state,switzerland,0.586
germany,11000175109,Substation 11000175109,48.830513,8.026907,Unknown,state,france,4.721
germany,11000175118,Substation 11000175118,47.585107,7.548245,Unknown,state,france,4.539
germany,11000175313,Substation 11000175313,48.489656,13.75183,Unknown,state,austria,3.788
germany,11000175385,Substation 11000175385,47.564931,8.123158,Unknown,state,switzerland,2.033
germany,11000175725,Substation 11000175725,48.461776,13.443466,Unknown,state,austria,1.313
germany,11000176323,Zwickledt,48.505741,13.47889,Unknown,state,austria,2.521
germany,11000176349,Zellerberg,47.578488,12.152119,Unknown,state,austria,3.319
germany,11000176558,Einfangstr,47.573984,12.153044,Unknown,state,austria,3.829
germany,11000176598,Rosenheimerstr,47.593721,12.175062,Unknown,state,austria,0.869
germany,11000176612,Schule Sparchen,47.591231,12.176982,Unknown,state,austria,1.084
germany,11000176613,Maximilianstr,47.580604,12.173186,Unknown,state,austria,2.325
germany,11000176689,Münchnerstrasse,47.584329,12.166156,Unknown,state,austria,2.276
germany,11000176690,Weckaufstr,47.583192,12.160621,Unknown,state,austria,2.772
germany,11000176726,barrot,48.780119,7.956466,Unknown,state,france,3.052
germany,11000176727,Substation 11000176727,48.823345,8.083498,Unknown,state,france,1.962
germany,11000176735,Substation 11000176735,48.81105,8.012104,Unknown,state,france,3.369
germany,11000176736,Substation 11000176736,48.805585,8.012795,Unknown,state,france,2.872
germany,11000176737,Substation 11000176737,48.802707,8.054842,Unknown,state,france,1.399
germany,11000176747,Wagingerstr,47.57347,12.155691,Unknown,state,austria,3.945
germany,11000176774,graviere de lauterbourg II,48.955278,8.17575,Unknown,state,france,1.694
germany,11000176903,Relais haute tension R011,48.565488,7.799231,Unknown,state,france,0.518
germany,11000176911,Trautweinstr,47.5954,12.180819,Unknown,state,austria,0.673
germany,11000177402,Substation 11000177402,48.160605,7.587549,Unknown,state,france,1.478
germany,11000177403,Substation 11000177403,48.16132,7.592643,Unknown,state,france,1.02
germany,11000177408,Substation 11000177408,48.235192,7.624403,Unknown,state,france,3.959
germany,11000177409,Substation 11000177409,48.235172,7.615587,Unknown,state,france,4.538
germany,11000177415,Substation 11000177415,47.833178,7.539714,Unknown,state,france,1.737
germany,11000177416,Substation 11000177416,47.850617,7.537181,Unknown,state,france,2.738
germany,11000177417,Substation 11000177417,47.859485,7.516643,Unknown,state,france,4.494
germany,11000177418,Substation 11000177418,47.869139,7.522413,Unknown,state,france,3.681
germany,11000177744,Ostermiething Krankenhaus,48.043874,12.831282,Unknown,state,austria,1.361
germany,11000177748,Ostermiething Unterfeld,48.039612,12.83486,Unknown,state,austria,1.151
germany,11000178076,Substation 11000178076,48.60751,13.844873,Unknown,state,austria,2.459
germany,11000178087,TS Risibuck,47.577512,8.542007,Unknown,state,switzerland,3.367
germany,11000178258,Umspannwerk Vorkloster,47.494754,9.720586,Unknown,state,austria,4.042
germany,11000178568,Substation 11000178568,47.64392,12.718906,Unknown,state,austria,3.683
germany,11000178719,Oskar Mulley Straße,47.584845,12.177501,Unknown,state,austria,1.788
germany,11000178799,Substation 11000178799,47.507438,9.750053,Unknown,state,austria,3.54
germany,11000178921,R.D ECURIES,48.972496,8.179714,Unknown,state,france,0.498
germany,11000178922,R.D GLACIS,48.973392,8.182146,Unknown,state,france,0.388
germany,11000178924,R.D CHAPELLE,48.976385,8.182718,Unknown,state,france,0.053
germany,11000178982,Substation 11000178982,48.965564,8.184427,Unknown,state,france,1.249
germany,11000179188,Laufenburg,47.553508,8.04856,Unknown,state,switzerland,0.299
germany,11000179298,Substation 11000179298,47.833281,13.029248,Unknown,state,austria,3.146
germany,11000179317,Unterwerk Rafz,47.599108,8.541257,Unknown,state,switzerland,2.403
germany,11000179358,St. Marienkirchen Pfarrhof,48.38823,13.456528,Unknown,state,austria,4.218
germany,11000179359,St. Marienkirchen b. Schärding,48.385991,13.448979,Unknown,state,austria,3.437
germany,11000179559,Hägli,47.693626,8.583544,Unknown,state,switzerland,2.924
germany,11000179728,519060,48.665445,7.822725,Unknown,state,france,3.232
germany,11000179729,Substation 11000179729,48.663571,7.830887,Unknown,state,france,2.53
germany,11000179731,March,47.601813,12.169417,Unknown,state,austria,0.975
germany,11000179779,Erl Gewerbezone,47.671031,12.181889,Unknown,state,austria,0.268
germany,11000180185,Hinternberg Ort,48.344817,13.407692,Unknown,state,austria,2.756
germany,11000180338,Substation 11000180338,47.377012,11.23666,Unknown,state,austria,2.253
germany,11000180407,Substation 11000180407,47.499267,9.947641,Unknown,state,austria,3.24
germany,11000181261,Substation 11000181261,48.930303,8.148183,Unknown,state,france,2.06
germany,11000181262,Substation 11000181262,48.896662,8.099296,Unknown,state,france,3.992
germany,11000181409,Transformatorenstation Schulhaus,47.547917,7.954428,Unknown,state,switzerland,0.447
germany,11000181594,Substation 11000181594,48.483041,7.724792,Unknown,state,france,4.699
germany,11000181606,Substation 11000181606,47.572564,9.770556,Unknown,state,austria,1.589
germany,11000181731,Substation 11000181731,48.533481,13.533005,Unknown,state,austria,4.621
germany,11000182290,Substation 11000182290,47.842559,13.018568,Unknown,state,austria,1.782
germany,11000182308,St. Peter Ind.,48.255199,13.076451,Unknown,state,austria,2.004
germany,11000182309,Braunau Rainerstraße,48.256761,13.053196,Unknown,state,austria,1.032
germany,11000182310,Substation 11000182310,48.257643,13.049039,Unknown,state,austria,0.816
germany,11000182311,Braunau Verbundamt,48.258101,13.04724,Unknown,state,austria,0.714
germany,11000182312,Braunau Laaberholzweg,48.257203,13.0461,Unknown,state,austria,0.777
germany,11000182313,Braunau Zentralschule,48.257064,13.043368,Unknown,state,austria,0.713
germany,11000182314,Haselbach Mühle,48.25479,13.048372,Unknown,state,austria,1.103
germany,11000182315,Haselbach Kirche,48.253213,13.055007,Unknown,state,austria,1.465
germany,11000182316,Braunau Wagnerbauerstraße,48.255753,13.064209,Unknown,state,austria,1.461
germany,11000182317,Braunau Flurstraße,48.25288,13.065038,Unknown,state,austria,1.793
germany,11000182318,Braunau Ambergerstraße,48.260699,13.057356,Unknown,state,austria,0.73
germany,11000182319,Braunau Gartenstadt,48.260899,13.054586,Unknown,state,austria,0.627
germany,11000182320,Substation 11000182320,48.261594,13.051603,Unknown,state,austria,0.466
germany,11000182321,Braunau Südtirolerstraße,48.261521,13.048873,Unknown,state,austria,0.394
germany,11000182322,Braunau Sachsstraße,48.260017,13.048815,Unknown,state,austria,0.554
germany,11000182323,Braunau Stelzhamerstr.,48.263189,13.053483,Unknown,state,austria,0.349
germany,11000182324,Braunau Kläranlage,48.264994,13.058302,Unknown,state,austria,0.296
germany,11000182325,Braunau Höft,48.261165,13.0607,Unknown,state,austria,0.777
germany,11000182326,Braunau BH,48.261359,13.045069,Unknown,state,austria,0.301
germany,11000182327,Substation 11000182327,48.259666,13.045451,Unknown,state,austria,0.494
germany,11000182328,Braunau Rayonsleitung,48.26013,13.043616,Unknown,state,austria,0.391
germany,11000182329,Substation 11000182329,48.259114,13.036737,Unknown,state,austria,0.299
germany,11000182330,Braunau Musikschule,48.258962,13.035773,Unknown,state,austria,0.288
germany,11000182331,Substation 11000182331,48.259936,13.035384,Unknown,state,austria,0.172
germany,11000182332,Braunau Lerchenfeldgasse,48.259212,13.03851,Unknown,state,austria,0.341
germany,11000182333,Substation 11000182333,48.25833,13.035378,Unknown,state,austria,0.344
germany,11000182334,Braunau Rathaus,48.257846,13.035857,Unknown,state,austria,0.41
germany,11000182335,Braunau Am Berg,48.256904,13.036745,Unknown,state,austria,0.537
germany,11000182336,Substation 11000182336,48.255665,13.037674,Unknown,state,austria,0.697
germany,11000182337,Braunau Talstraße,48.255334,13.033478,Unknown,state,austria,0.611
germany,11000182338,Substation 11000182338,48.256098,13.032924,Unknown,state,austria,0.512
germany,11000182339,Braunau Schleifmühlgasse,48.256536,13.0337,Unknown,state,austria,0.488
germany,11000182340,Substation 11000182340,48.257332,13.034624,Unknown,state,austria,0.429
germany,11000182341,Braunau Poststallgasse,48.25848,13.034083,Unknown,state,austria,0.29
germany,11000182342,Braunau Hochhaus,48.253794,13.03555,Unknown,state,austria,0.836
germany,11000182343,Braunau Friedhofstraße,48.253123,13.033432,Unknown,state,austria,0.847
germany,11000182344,Braunau Zürnstraße,48.254803,13.041032,Unknown,state,austria,0.888
germany,11000182345,Braunau Handelsakademie,48.25349,13.042811,Unknown,state,austria,1.081
germany,11000182346,Braunau Arbeiterkammer,48.252633,13.035927,Unknown,state,austria,0.972
germany,11000182347,Substation 11000182347,48.250667,13.035127,Unknown,state,austria,1.16
germany,11000182348,Braunau Süd,48.250517,13.032404,Unknown,state,austria,1.097
germany,11000182349,Braunau Sebastianistr.,48.246998,13.035494,Unknown,state,austria,1.565
germany,11000182350,Substation 11000182350,48.2466,13.033572,Unknown,state,austria,1.552
germany,11000182351,Substation 11000182351,48.245424,13.035231,Unknown,state,austria,1.726
germany,11000182352,Substation 11000182352,48.244587,13.034821,Unknown,state,austria,1.804
germany,11000182353,Substation 11000182353,48.243448,13.031839,Unknown,state,austria,1.84
germany,11000182354,Braunau HTL,48.244166,13.029241,Unknown,state,austria,1.67
germany,11000182355,Braunau Salzburgerstr.,48.246256,13.041167,Unknown,state,austria,1.81
germany,11000182356,Braunau Bauhofstrasse,48.242993,13.045907,Unknown,state,austria,2.299
germany,11000182357,Achinger Totenweg,48.234912,13.047429,Unknown,state,austria,3.211
germany,11000182358,Braunau Bauhof,48.245048,13.051748,Unknown,state,austria,2.248
germany,11000182359,Braunau Quellenweg,48.24589,13.048374,Unknown,state,austria,2.059
germany,11000182360,Braunau Sportplatz,48.247991,13.045637,Unknown,state,austria,1.754
germany,11000182361,Substation 11000182361,48.244779,13.054674,Unknown,state,austria,2.362
germany,11000182367,Substation 11000182367,48.257398,13.033113,Unknown,state,austria,0.378
germany,11000182368,Substation 11000182368,48.255185,13.032182,Unknown,state,austria,0.589
germany,11000182369,Braunau Lach,48.246081,13.05591,Unknown,state,austria,2.258
germany,11000182370,Substation 11000182370,48.245578,13.056478,Unknown,state,austria,2.329
germany,11000182371,Braunau Gasteigerstraße,48.247394,13.060944,Unknown,state,austria,2.264
germany,11000182372,Braunau Netzservice,48.248595,13.0629,Unknown,state,austria,2.191
germany,11000182373,Braunau Industriezeile,48.249025,13.064125,Unknown,state,austria,2.181
germany,11000182374,Braunau Lindachwiese,48.24995,13.066958,Unknown,state,austria,2.164
germany,11000182375,Braunau EKB 2,48.250569,13.069115,Unknown,state,austria,2.16
germany,11000182376,Braunau EKB Schaltstation,48.250591,13.069223,Unknown,state,austria,2.161
germany,11000182377,Braunau Mattigsenke,48.250951,13.072086,Unknown,state,austria,2.228
germany,11000182378,Braunau Citycenter,48.249775,13.045725,Unknown,state,austria,1.565
germany,11000182379,Braunau Erlachweg,48.252375,13.045003,Unknown,state,austria,1.264
germany,11000182380,Braunau SP Markt,48.251902,13.045702,Unknown,state,austria,1.335
germany,11000182381,Braunau Simbachstrasse,48.250355,13.047834,Unknown,state,austria,1.564
germany,11000182382,Haselbach Heinrichgründe,48.250406,13.055939,Unknown,state,austria,1.794
germany,11000182383,Braunau Guggstr.,48.251354,13.061372,Unknown,state,austria,1.851
germany,11000182385,Substation 11000182385,48.229381,13.060403,Unknown,state,austria,4.183
germany,11000182386,Substation 11000182386,48.233479,13.029887,Unknown,state,austria,2.77
germany,11000182387,Ranshofen Sdlg.,48.231991,13.02302,Unknown,state,austria,2.409
germany,11000182388,Substation 11000182388,48.231915,13.018749,Unknown,state,austria,2.067
germany,11000182389,Substation 11000182389,48.233039,13.016409,Unknown,state,austria,1.792
germany,11000182390,Substation 11000182390,48.236017,13.02598,Unknown,state,austria,2.324
germany,11000182405,Umspannstation Dietfurth,48.25678,13.066895,Unknown,state,austria,1.428
germany,11000182412,St. Peter a. Hart Schule,48.253203,13.096249,Unknown,state,austria,2.762
germany,11000182413,St. Peter a. Hart Sdlg.,48.256507,13.103375,Unknown,state,austria,2.376
germany,11000182414,Substation 11000182414,48.275483,13.158409,Unknown,state,austria,1.339
germany,11000182416,Substation 11000182416,47.835064,13.027155,Unknown,state,austria,2.863
germany,11000182437,Substation 11000182437,48.268869,13.259488,Unknown,state,austria,2.78
germany,11000182454,Substation 11000182454,48.251037,13.231511,Unknown,state,austria,4.779
germany,11000182456,Altheim Wiehag,48.249018,13.237871,Unknown,state,austria,4.977
germany,11000182459,Substation 11000182459,48.254128,13.257515,Unknown,state,austria,4.365
germany,11000182460,Substation 11000182460,48.253131,13.238212,Unknown,state,austria,4.518
germany,11000182462,Substation 11000182462,48.263949,13.295685,Unknown,state,austria,4.708
germany,11000182463,Substation 11000182463,48.263044,13.295729,Unknown,state,austria,4.803
germany,11000182464,Substation 11000182464,48.263518,13.298027,Unknown,state,austria,4.846
germany,11000182469,Umspannwerk St. Peter,48.25877,13.082575,Unknown,state,austria,1.932
germany,11000182479,Braunau HAK Ladestation,48.253796,13.043725,Unknown,state,austria,1.074
germany,11000182482,Moosham Lagerhaus,48.272069,13.256666,Unknown,state,austria,2.371
germany,11000182494,Ranshofen Am Hang,48.228348,13.025823,Unknown,state,austria,2.914
germany,11000182495,Substation 11000182495,48.244084,13.0089,Unknown,state,austria,0.341
germany,11000182563,Substation 11000182563,48.17715,12.964121,Unknown,state,austria,3.679
germany,11000182564,Schwand Biogasanlage,48.198864,12.970358,Unknown,state,austria,1.862
germany,11000182565,Schwand Sportplatz,48.179341,12.971374,Unknown,state,austria,3.757
germany,11000182566,Sengstatt,48.129375,12.860647,Unknown,state,austria,4.508
germany,11000182568,Substation 11000182568,48.177335,12.857476,Unknown,state,austria,0.403
germany,11000182569,Überackern,48.191709,12.877106,Unknown,state,austria,1.179
germany,11000182570,Substation 11000182570,48.148865,12.838778,Unknown,state,austria,1.271
germany,11000182571,Ach,48.154696,12.83219,Unknown,state,austria,0.292
germany,11000182590,Trimmelkam Bahnhof,48.027909,12.860848,Unknown,state,austria,1.855
germany,11000182591,Trimmelkam Gewerbe,48.027946,12.859615,Unknown,state,austria,1.773
germany,11000182592,Substation 11000182592,48.025536,12.855794,Unknown,state,austria,1.297
germany,11000182593,Substation 11000182593,48.032238,12.840065,Unknown,state,austria,0.785
germany,11000182594,Substation 11000182594,48.040999,12.832875,Unknown,state,austria,1.173
germany,11000182595,Ostermiething Markt,48.046949,12.829882,Unknown,state,austria,1.58
germany,11000182596,Substation 11000182596,48.074488,12.82426,Unknown,state,austria,3.903
germany,11000182597,Tarsdorf,48.076077,12.822112,Unknown,state,austria,3.919
germany,11000182598,Substation 11000182598,48.093397,12.769538,Unknown,state,austria,1.9
germany,11000182599,Ebersdorf,48.084655,12.814665,Unknown,state,austria,4.259
germany,11000182606,Substation 11000182606,48.070799,12.80379,Unknown,state,austria,2.304
germany,11000182608,Ostermiething Gewerbe,48.042504,12.839883,Unknown,state,austria,1.709
germany,11000182609,Substation 11000182609,48.003998,12.870971,Unknown,state,austria,1.425
germany,11000182610,St. Pantaleon Reith,48.002013,12.887893,Unknown,state,austria,3.112
germany,11000182611,St. Pantaleon Ind.,48.001507,12.886094,Unknown,state,austria,2.904
germany,11000182634,Mining Stockerbachsiedlung,48.271651,13.175937,Unknown,state,austria,2.362
germany,11000182635,Substation 11000182635,48.321304,13.332167,Unknown,state,austria,0.5
germany,11000182636,Substation 11000182636,48.319242,13.340905,Unknown,state,austria,1.18
germany,11000182637,Substation 11000182637,48.26409,13.287375,Unknown,state,austria,4.362
germany,11000182643,Substation 11000182643,48.258515,13.229375,Unknown,state,austria,3.956
germany,11000182644,Altheim Muckenau,48.250433,13.221739,Unknown,state,austria,4.887
germany,11000182679,Moosham Gewächshaus,48.267407,13.272818,Unknown,state,austria,3.438
germany,11000182707,Aselkam WK,48.254158,13.069118,Unknown,state,austria,1.777
germany,11000182710,Substation 11000182710,48.334272,13.357779,Unknown,state,austria,0.869
germany,11000182711,Substation 11000182711,48.342287,13.402911,Unknown,state,austria,2.787
germany,11000182712,Substation 11000182712,48.346368,13.401763,Unknown,state,austria,2.321
germany,11000182713,Substation 11000182713,47.575045,8.581963,Unknown,state,switzerland,2.395
germany,11000182746,St. Marienkirchen b. Sch. Gewerbe 1,48.387242,13.444446,Unknown,state,austria,2.915
germany,11000182747,St. Marienkirchen b. Sch. Gewerbe 2,48.38898,13.444659,Unknown,state,austria,2.904
germany,11000182750,Substation 11000182750,48.395874,13.436678,Unknown,state,austria,1.871
germany,11000182751,Substation 11000182751,48.408018,13.433854,Unknown,state,austria,0.925
germany,11000182752,Suben Justizanstalt,48.411666,13.429363,Bayern,state,austria,0.282
germany,11000182753,Substation 11000182753,48.40605,13.429616,Unknown,state,austria,0.661
germany,11000182754,Andiesen Ind.,48.39512,13.426693,Unknown,state,austria,0.813
germany,11000182755,Substation 11000182755,48.355045,13.438592,Unknown,state,austria,3.858
germany,11000182850,Substation 11000182850,48.480052,13.737916,Unknown,state,austria,3.863
germany,11000182863,Substation 11000182863,48.481934,13.75589,Unknown,state,austria,4.717
germany,11000182873,Substation 11000182873,48.554449,13.489776,Unknown,state,austria,1.04
germany,11000182874,Substation 11000182874,48.551964,13.487,Unknown,state,austria,1.309
germany,11000182875,Substation 11000182875,48.506976,13.45945,Unknown,state,austria,0.486
germany,11000182876,Substation 11000182876,48.487439,13.461555,Unknown,state,austria,1.764
germany,11000182902,Substation 11000182902,48.432735,13.459326,Unknown,state,austria,2.196
germany,11000182903,Substation 11000182903,48.432716,13.459361,Unknown,state,austria,2.2
germany,11000182904,Substation 11000182904,48.428218,13.449525,Unknown,state,austria,1.274
germany,11000182905,Substation 11000182905,48.426777,13.447705,Unknown,state,austria,1.151
germany,11000182906,Haid b. Schärding,48.426355,13.451963,Unknown,state,austria,1.605
germany,11000182907,Rossbach,48.418765,13.448659,Unknown,state,austria,1.61
germany,11000182908,Schnelldorf,48.420208,13.438586,Unknown,state,austria,0.587
germany,11000182909,Suben Sdlg.,48.414588,13.436302,Unknown,state,austria,0.733
germany,11000182910,Substation 11000182910,48.430916,13.443714,Unknown,state,austria,0.561
germany,11000182911,Bubing,48.454653,13.456812,Unknown,state,austria,2.722
germany,11000182912,Gopperding Steinbach,48.445483,13.461413,Unknown,state,austria,2.727
germany,11000182913,Substation 11000182913,48.468868,13.445277,Unknown,state,austria,1.102
germany,11000182922,Substation 11000182922,48.269489,13.265562,Unknown,state,austria,2.933
germany,11000183053,Schärding Wohnungsfr.,48.449001,13.44126,Unknown,state,austria,0.892
germany,11000183054,St. Florian a. I. Linzerstr.,48.443717,13.440726,Unknown,state,austria,0.577
germany,11000183055,Schärding Linzerstr.,48.452043,13.436038,Unknown,state,austria,0.654
germany,11000183056,Schärding Krankenhaus,48.455571,13.435327,Unknown,state,austria,0.799
germany,11000183057,Substation 11000183057,48.468778,13.43934,Unknown,state,austria,0.531
germany,11000183058,Allerheiligen,48.465523,13.438818,Unknown,state,austria,0.658
germany,11000183059,Substation 11000183059,48.463831,13.433513,Unknown,state,austria,0.235
germany,11000183060,Schärding Brunnerstr.,48.458946,13.433692,Unknown,state,austria,0.519
germany,11000183061,Substation 11000183061,48.454853,13.438287,Unknown,state,austria,1.048
germany,11000183062,Schärding Berufsschule,48.44977,13.446037,Unknown,state,austria,1.406
germany,11000183063,Schärding Steingasse,48.455322,13.430495,Unknown,state,austria,0.26
germany,11000183064,Schärding Passauertor,48.459048,13.431355,Unknown,state,austria,0.287
germany,11000183065,Substation 11000183065,48.453976,13.42993,Unknown,state,austria,0.186
germany,11000183200,Substation 11000183200,47.557531,9.789018,Unknown,state,austria,3.176
germany,11000183205,Br. Bauhofstr. Ladestation,48.243454,13.047569,Unknown,state,austria,2.297
germany,11000183251,Substation 11000183251,47.597733,7.554557,Unknown,state,france,3.027
germany,11000183259,Substation 11000183259,47.573969,7.547546,Unknown,state,france,4.947
germany,11000183272,Mining Raiffeisenstrasse,48.273519,13.168437,Unknown,state,austria,1.9
germany,11000183311,Mobiles GLR-Unterwerk,47.821153,13.021355,Unknown,state,austria,3.173
germany,11000183436,Substation 11000183436,47.588179,7.56375,Unknown,state,france,2.822
germany,11000183439,Substation 11000183439,47.59729,7.559572,Unknown,state,france,2.694
germany,11000183478,Substation 11000183478,47.59489,7.557214,Unknown,state,france,3.065
germany,11000183484,Substation 11000183484,47.58467,7.546547,Unknown,state,france,4.698
germany,11000183903,Substation 11000183903,47.616846,12.211713,Unknown,state,austria,0.514
germany,11000184001,Substation 11000184001,47.817766,13.019821,Unknown,state,austria,3.359
germany,11000184044,Substation 11000184044,47.523095,7.675489,Unknown,state,switzerland,1.157
germany,11000184156,Substation 11000184156,47.703234,13.100094,Unknown,state,austria,2.891
germany,11000184176,Substation 11000184176,47.549553,7.952995,Unknown,state,switzerland,0.214
germany,11000184184,Substation 11000184184,47.587675,9.781878,Unknown,state,austria,0.769
germany,11000184533,Braunau Sdlg Laab,48.258828,13.059533,Unknown,state,austria,0.994
germany,11000184534,Ranshofen Reiterhof,48.222557,13.016584,Unknown,state,austria,2.603
germany,11000184540,Lochau Trafostation 13 Haggen,47.513438,9.761881,Unknown,state,austria,3.908
germany,11000184602,Substation 11000184602,47.605148,7.543483,Unknown,state,france,3.634
germany,11000184818,Substation 11000184818,48.967151,13.593593,Unknown,state,czechia,0.588
germany,11000184832,Substation 11000184832,47.748913,8.47556,Unknown,state,switzerland,1.167
germany,11000184863,Meraner Straße,47.58907,12.179922,Unknown,state,austria,1.332
germany,11000184911,R.D.L.RENAISSANCE,48.614209,7.791599,Unknown,state,france,2.72
germany,11000184943,Substation 11000184943,47.699806,13.111122,Unknown,state,austria,3.787
germany,11000185104,Substation 11000185104,47.649159,12.19805,Unknown,state,austria,0.435
germany,11000185105,Substation 11000185105,47.648367,12.198951,Unknown,state,austria,0.449
germany,11000185106,Substation 11000185106,47.648364,12.199019,Unknown,state,austria,0.454
germany,11000185191,Jahrsdorf PV Übergabe,48.253892,13.080649,Unknown,state,austria,2.333
germany,11000185840,Substation 11000185840,49.01013,7.788518,Unknown,state,france,4.797
germany,11000185917,Substation 11000185917,47.532388,7.731756,Unknown,state,switzerland,1.174
germany,11000186085,Hörbranz Trafostation 903 Rupp Food Über,47.538859,9.737738,Unknown,state,austria,0.225
germany,11000186360,Substation 11000186360,47.829054,12.993381,Unknown,state,austria,0.552
germany,11000186361,Substation 11000186361,47.813336,13.022783,Unknown,state,austria,3.95
germany,11000186362,Substation 11000186362,47.83298,13.013691,Unknown,state,austria,1.636
germany,11000186363,Substation 11000186363,47.816708,13.029087,Unknown,state,austria,4.125
germany,11000186442,Substation 11000186442,47.697817,13.089913,Unknown,state,austria,1.636
germany,11000187134,Substation 11000187134,47.839783,13.020391,Unknown,state,austria,2.009
germany,11000187196,Substation 11000187196,47.805231,13.020355,Unknown,state,austria,4.492
germany,11000187197,Substation 11000187197,47.807915,13.022091,Unknown,state,austria,4.377
germany,11000187231,Krankenhausgasse,47.582941,12.173806,Unknown,state,austria,2.056
germany,11000187237,Substation 11000187237,47.39123,10.931406,Unknown,state,austria,4.506
germany,11000187495,Substation 11000187495,47.542788,9.7503,Unknown,state,austria,1.535
germany,11000187703,Münchwilen,47.545766,7.971163,Unknown,state,switzerland,1.254
germany,11000187705,Stein-Säckingen,47.54163,7.966622,Unknown,state,switzerland,1.726
greece,GR-ADMIE-0019,Western Greece Substation 19,38.569834,20.549212,Western Greece,offshore_near,,0.103
greece,GR-ADMIE-0024,Attica Substation 24,37.896711,20.713779,Attica,offshore_near,,0.101
greece,GR-ADMIE-0380,Peloponnese Substation 380,37.495737,23.462422,Peloponnese,offshore_near,,0.086
greece,GR-ADMIE-0382,Peloponnese Substation 382,37.353785,23.471045,Peloponnese,offshore_near,,0.005
greece,GR-ADMIE-0392,Attica Substation 392,37.984307,23.560607,Attica,offshore_near,,0.009
greece,GR-ADMIE-0395,Central Greece Substation 395,38.44477,23.58586,Central Greece,offshore_near,,0.001
greece,GR-ADMIE-0454,Central Greece Substation 454,38.306932,23.869188,Central Greece,offshore_near,,0.037
greece,GR-ADMIE-0538,South Aegean Substation 538,37.476717,25.311343,South Aegean,offshore_near,,0.127
greece,GR-ADMIE-0019,Western Greece Substation 19,38.569834,20.549212,Western Greece,offshore_near,,0.103
greece,GR-ADMIE-0024,Attica Substation 24,37.896711,20.713779,Attica,offshore_near,,0.101
greece,GR-ADMIE-0380,Peloponnese Substation 380,37.495737,23.462422,Peloponnese,offshore_near,,0.086
greece,GR-ADMIE-0382,Peloponnese Substation 382,37.353785,23.471045,Peloponnese,offshore_near,,0.005
greece,GR-ADMIE-0392,Attica Substation 392,37.984307,23.560607,Attica,offshore_near,,0.009
greece,GR-ADMIE-0395,Central Greece Substation 395,38.44477,23.58586,Central Greece,offshore_near,,0.001
greece,GR-ADMIE-0454,Central Greece Substation 454,38.306932,23.869188,Central Greece,offshore_near,,0.037
greece,GR-ADMIE-0538,South Aegean Substation 538,37.476717,25.311343,South Aegean,offshore_near,,0.127
greenland,GL_0023,Qaqortoq transformerstation,60.714391,-46.041007,Kujalleq,offshore_near,,0.06
greenland,GL_0033,substation 790205966,66.898028,-52.860463,Qeqqata,offshore_near,,0.705
greenland,GL_0034,substation 790205991,66.897722,-52.858705,Qeqqata,offshore_near,,0.645
iceland,IS_100442,w1458574161,64.116584,-21.943389,hofudborgarsvaedid,offshore_near,,0.699
iceland,IS_100074,minor_distribution,64.544539,-21.90983,vesturland,offshore_near,,0.017
iceland,IS_100210,minor_distribution,64.540567,-21.91708,vesturland,offshore_near,,0.045
iceland,IS_100214,minor_distribution,64.541673,-21.908342,vesturland,offshore_near,,0.376
iceland,IS_100280,minor_distribution,64.157656,-21.946689,hofudborgarsvaedid,offshore_near,,0.018
iceland,IS_100007,minor_distribution,64.155192,-21.95376,hofudborgarsvaedid,offshore_near,,0.069
iceland,IS_100208,minor_distribution,64.536893,-21.922537,vesturland,offshore_near,,0.429
iceland,IS_100005,minor_distribution,64.14207,-21.972436,hofudborgarsvaedid,offshore_near,,0.066
iceland,IS_100209,minor_distribution,64.538222,-21.927246,vesturland,offshore_near,,0.687
iceland,IS_100378,distribution,64.250872,-15.194284,sudurland,offshore_near,,0.336
iceland,IS_100665,minor_distribution,64.542635,-21.911861,vesturland,offshore_near,,0.103
iceland,IS_100157,minor_distribution,65.147329,-13.679376,austurland,offshore_near,,0.0
